grant_id,name_std,acreage,year,county_text,raw_entry,missing_name,missing_county
GRAY_1_943,A-32: Will'm Garland,101.0,1695.0,,"A-32: Will'm Garland of Westmoreland Co. 101 A. 2 Ro. 14 Per. including 38 A. 1
Ro. surplus) in Richmond Co. N. Farnham Par. in 63 A. 2 Ro. 14 Per. of Patent
to Henry Thornton 5 July 1695. Adj. Joseph Russel, Angell Jacobus, Garland's
land, land of Burditt, Roger Thornton, Wm. Smith, Wm. Phillips. 4 Feb. 1723/4.",False,True
GRAY_1_957,A-47: Capt,304.0,1722.0,,"A-47: Capt. Thomas Carter of Lancaster Co. 304 A. in King George Co. Wrnt. 2
July 1722. Surv. by John Savage 2? Apr. 1723. 21 July 1724.",False,True
GRAY_1_963,A-53: John Brown,278.0,1710.0,,"A-53: John Brown of Northumberland Co. 278 A. surplus in his 263 A. in King
George Co. part of Patent of Jno. Brown & Wm. Allen 5 Sept. 1710. Wrnt. 10 Dec.
1722. Surv. by Mr. John Coppedge dec'd 22 Jan. 1723. Grant for 541 A. Adj.
land of Marr, Browns Run, John Hopper, Christopher Marr, Wm. Allen, Daniel Marr.
28 July 1724.",False,True
GRAY_1_967,A-58: William Peck,306.0,1724.0,,"A-58: William Peck of King George Co. Wrnt. 10 Jan. 1722 & he assigned Right to
Henry Berry of said Co. Surv. by Mr. John Savage. 306 A. in Hannover Par., King
George Co. Adj. James Key, Hales Cart Path, Berry's land. 3 Aug. 1724.",False,True
GRAY_1_981,Little Fork Of Rappahannock R.,,1724.0,,"Little Fork of Rappahannock R., on Indian Br. 21 Sept. 1724. (Included in Col.
Beverlys Land. )
22 Sept. 1724.",False,True
GRAY_1_982,A-74: Joseph Nutt,280.0,1724.0,,"A-74: Joseph Nutt of Northumberland Co. 280 A. in King George Co. adj. Blagrove
Hopper, Jno. Bayley, on Jefferys Run, line of Brooks & Conway. 23 Sept. 1724.",False,True
GRAY_1_986,A-78: | Richard Gill,400.0,1724.0,,"A-78: | Richard Gill of Stafford Co. 400 A. in King George Co. on Deep Run, adj.
Edwin Conway. 28 Sept. 1724.",False,True
GRAY_1_987,A-79: James Jones,400.0,1724.0,,"A-79: James Jones 400 A. in King George Co. on Small Br. of Deep Run. 29 Sept.
1724.",False,True
GRAY_1_995,,,1724.0,Stafford,"A-88: Thomas Welch of King George Co. (blank) A. in Stafford & King George Cos.
adj. Nathaniel Hedgeman, Thomas Gardiner, Capt. Eskeredge, Charles Morgan,
Tinpot run. 9 Oct. 1724. (This Deed be accounted as nothing. Granted by a
Deed in Fol: 138.",True,False
GRAY_1_999,,300.0,1724.0,Stafford,".
A-93: Henry Wiggington of Stafford Co. 300 A. in said Co. adj. Maj. Gwin, Giles
Brent. 15 Oct. 1724.",True,False
GRAY_1_1007,A-101: Samuel Skinker Returned,542.0,1715.0,,"A-101: Samuel Skinker returned 542 A. including 250 A. granted Patrick Grady 2
June 1715 and transferred to Skinker. Surv. by Mr. John Savage 30 June 1724. In
King George Co. on Great Marsh Run adj. Phillip Ludwell Esq. & Wm. Allen. 7 Jan
1724.",False,True
GRAY_1_1010,A-104: John Blackman,541.0,1724.0,,"A-104: John Blackman of Richmond Co. 541 A. in Staf: Co. on Town Run, adj. land
Wm. Hackney sold Blackman, Michael Dorment. 11 Jan. 1724.",False,True
GRAY_1_1032,A-127: Michael Meldrum,635.0,1724.0,,"A-127: Michael Meldrum of Westmoreland Co. 635 A. 38 Per. in King George Co. on
Great Run of Rappahanock. 9 Feb. 1724.",False,True
GRAY_1_1040,A-136: Charles Carter Gent,2525.0,1709.0,,"A-136: Charles Carter Gent. son of Robert Carter Esq. of Lancaster Co. 2525 A.
in King George Co. 1100 A. granted him 1 Mar. 1709 & 1425 A. ungranted. Surv.
by John Savage 8 Mar. 1724. On Rocky Run & Summerduck Run adj. John Wheeler.
14 Apr. 1725.",False,True
GRAY_1_1060,A-157: William Gleeks,224.0,1725.0,,"A-157: William Gleeks of Northumberland Co. 224 A. 144 Po. in King George Co.
on Deep Run adj. Mr. William Skrine, Thom's Brooks. 22 June 1725.",False,True
GRAY_1_1067,A-164: John Edy,4.0,1725.0,,"A-164: John Edy of Northumberland Co. 279 3/4 A. in King George Co. adj. John
Brown, Henry Chalfee, Brown's Br., John Crump. 20 Aug 1725.",False,True
GRAY_1_1077,A-175: Sam'l Earl Jr,454.0,1725.0,,"A-175:  Sam'l Earl Jr. of Westmoreland Co. 454 A. in King George Co. on Rocky
Run adj. John Allen, Tho's Brooks, Blackgrove Hopper. 15 Nov. 1725.",False,True
GRAY_1_1078,A-176: Dennis Morgan,424.0,1725.0,,"A-176: Dennis Morgan of Spotsilvania Co. 424 A. in King George Co. on upper
Great Run above Capt. Thomas Carter. 15 Nov. 1725. Deed returned 16 Oct. 1729
and cancelled. New deed to Joseph Chambers to whom Morgan sold. Bk. C. fo. 63.",False,True
GRAY_1_1106,A-205: Robert Carter,255.0,1695.0,,"A-205: Robert Carter of Lancaster Co. father of John bought of Martha Norriss
wid. & relct of David Miles & mother of Elizabeth 255 A. 30 Nov. 1695. Tobias
Purcell formerly of said Co. also bought of Martha 150 A. 5 Feb. 1689 which
Robert bought of Purcell 1696. Grant to John Carter 405 A. near Corotoman R.
adj. land of Walter Heard now Tho's Purcell, Mill of Robert Carter. __
1725. This Deed never signed.",False,True
GRAY_1_1123,A-222: Mary Shealds,10.0,1724.0,,"A-222: Mary Shealds of Stafford Co. 10 Apr. 1724 set forth that William Shealds
&c. Land granted Ambrose Farlow dec'd by Deed 15 Sept. 1704. He devised to
Shealds. Escheat Grant to Mary Shealds on Machotick Dam adj. Rob't King, Rich'd
Alife, John Pratt, Jr., land formerly Kings now William Fitzhugh. 16 Aug. 1726.",False,True
GRAY_1_1126,A-225: William Garland,499.0,1726.0,,"A-225: William Garland of Westmoreland Co. 499 A. 1 Ro. 16 Per. in Richmond Co.
N. Farnham Par. adj. his other land, Roger Thornton, Henry Burditt, Col. John
Tayloe, Capt. Moor Fantleroy, Jno. Harford. 19 Aug. 1726. Deed never signed.",False,True
GRAY_1_1145,B-17: Edward Newgent,322.0,1726.0,,"B-17: Edward Newgent of King George Co. 322 A. in King George Co. on lower
Great Run adj. Thom's Welch, Maj. Geo: Eskridge. 13 Oct. 1726.",False,True
GRAY_1_1150,B-23: Lazarus Dameron,838.0,1726.0,,"B-23: Lazarus Dameron of King George Co. 838 A. in King George Co. on Deep Run
& Rocky Run adj. Mr. Cha's Carter, Brooks's land, Joseph Nutt. 18 Oct. 1726.",False,True
GRAY_1_1151,B-24: John Edy,497.0,1726.0,,"B-24: John Edy of Northumberland Co. 497 A. in King George Co. on Deep Run
adj. Lazarus Damaron, Mr. Charles Carter. 19 Oct. 1726.",False,True
GRAY_1_1158,B-31: Peter Rout,714.0,1726.0,,"B-31: Peter Rout of Northumberland Co. 714 A. in King George Co. on Great Run
of Rappahannock R. adj. Nathaniel Hedgeman, Thomas Welch. 22 Jan. 1726.",False,True
GRAY_1_1160,B-33: Ralph Ffalkner,80.0,1726.0,,"B-33: Ralph ffalkner of King George Co. 80 A. in King George Co. on Marrs Run
adj. James Warren, Joseph King, Mr. Coppedge. 23 Jan. 1726.",False,True
GRAY_1_1161,Horsepen Run Of Great Hunting Cr. Adj. Henry Fitzhugh's Land Called Ravensworth,,1726.0,,"Horsepen Run of Great Hunting Cr. adj. Henry Fitzhugh's land called
Ravensworth, Simon Pearson. 24 Jan. 1726.",False,True
GRAY_1_1162,1726,5.0,1727.0,,"1726. Grant to Moore Fantleroy adj. Capt. Beal, Tho's Williams. 5 Apr. 1727.",False,True
GRAY_1_1164,B-73: John Blowers,453.0,1727.0,,"B-73: John Blowers of Stafford Co. 453 A. in King George Co. on Great Run or
N. Br. of Rappahannock R. 9 Apr. 1727.",False,True
GRAY_1_1165,B-74: John Farguson,378.0,1727.0,,"B-74: John Farguson of Stafford Co. 378 A. in King George Co. on Rocky & Deep
Runs adj. Henry Gallop, John Corbin, Giles Traverse, Roger Abbott. 9 Apr. 1727.",False,True
GRAY_1_1172,B-81: John Edy,954.0,1727.0,,"B-81: John Edy of Northumberland Co. 954 A. in King George Co. by Roberts Road,
Summerduck Run. 17 Apr. 1727.",False,True
GRAY_1_1184,B-94: Grace Butler,259.0,1727.0,,"B-94: Grace Butler of King George Co. 259 A. in King George Co. on Horsepen Br.
of Marsh Run adj. William Russell, Joshua Butler, Joseph King, Mark Hardings,
14 July 1727.",False,True
GRAY_1_1187,B-97: Mr,549.0,1727.0,,"B-97: Mr. James Carter of Stafford Co. 549 A. 78 Per. in King George Co. on Elk
Marsh Run adj. Morgan Darnall, Licking Run Marsh, Jonas Williams. 18 Oct. 1727.
This Deed for lands granted John Dunwidee Bk. A. fo. 121.",False,True
GRAY_1_1197,B-107: Daniel Marr,260.0,1727.0,,"B-107: Daniel Marr of King George Co. 260 A. in King George Co. on Marrs Run
adj. John Bradford, John Marr, John Hopper, William McBee. 25 Jan. 1727/8.",False,True
GRAY_1_1210,B-121: Capt,85.0,1728.0,,"B-121: Capt. John Williams of King George Co. 85 A. in King George Co. on Marrs
Run adj. Wm. McBee, Daniel Marr, John Bradford. 28 May 1728.",False,True
GRAY_1_1215,B-126: John Corbin,298.0,1728.0,,"B-126: John Corbin of King George Co. 298 A. in King George Co. on Great Run of
Watry Mt. adj. John Blowers. 10 June 1728.",False,True
GRAY_1_1216,B-127: Walter Anderson,395.0,1728.0,,"B-127: Walter Anderson of King George Co. 395 A. in King George Co. on Watry
Mt. adj. John Blowers, Jno. Hudnall, on Cedar Run. 15 June 1728.",False,True
GRAY_1_1218,B-130: Charles Carter,765.0,1703.0,,"B-130: Charles Carter of Lancaster Co. Gent. 765 A. in King George Co. above
falls of Rappahannock R. adj. Richland Tract granted Tho's Walters & Edw'd
Montjoy 10 Mar. 1703, Col. Wm. Ball. 27 June 1728.",False,True
GRAY_1_1219,B-131: Robert Jones,632.0,1728.0,,"B-131: Robert Jones of King George Co. 632 A. in King George Co. adj. land Mau:
Griffen conveyed to Jos. Nutt, Capt. Augustine Washington, land Lazarus Dameron
sold John & Jos. Stewert. 28 June 1728.",False,True
GRAY_1_1271,C-$1: Anthony Sydnor,35.0,1729.0,,"C-$1: Anthony Sydnor of Richmond Co. 35 A. in Richmond Co. on Main Sw. of
Miratico adj. Mr. Davenport, Sydnor's line. 24 Mar. 1729.",False,True
GRAY_1_1272,Of Acquia Adj. Land Of Washington,,1730.0,,"of Acquia adj. land of Washington, line of Walters, line of Lee, line of
Whitson. 25 Mar. 1730.
Grave Br. of Quantiquo Cr., Francis Stone, on Powel's Cr., land of William
Bland, James Bland, John Bland, & Robert Bland. 26 Mar. 1730.",False,True
GRAY_1_1282,C-63: Joseph Chambers,424.0,1725.0,,"C-63: Joseph Chambers of Stafford Co. 424 A. in King George Co. on Upper Great
Run near Capt. Thomas Carter. 15 Nov. 1725. Deed granted Dennis Morgan now
cancelled. Bk. A, fo. 176.",False,True
GRAY_1_1313,C-96: Owen Grinan(grinnon,119.0,1730.0,,"C-96: Owen Grinan(Grinnon, Greening) of King George Co. 119 A. in King George
Co. adj. his land, John Hudnall, William Gleague, Col. Carter, Brooks's line,
corner of Montjoy alias Brooks. 4 Feb. 1730.",False,True
GRAY_1_1316,C-99: Catesby Cocke,420.0,1730.0,,"C-99: Catesby Cocke of Stafford Co. 420 A. in King George Co. on Deep Run adj.
Conway, Morgan Griffin, Robert Jones, line of Dameron. (unreadable) Feb. 1730.",False,True
GRAY_1_1325,C-110: George Williams Jr,798.0,1730.0,,"C-110: George Williams Jr. & Richard Williams both of Stafford Co. 798 A. in
King George Co. on Brs. of Great Run adj. Hooe's land, John Kemper. 23 Feb.
1730.",False,True
GRAY_1_1340,C-126: Catesby Cocke,481.0,1730.0,,"C-126: Catesby Cocke of Stafford Co. Gent. 481 A. in King George Co. on Elk
Marsh & Tinpot Runs adj. land of Hedgeman, line of Garner, James Carter. 16
Mar. 1730.",False,True
GRAY_1_1343,C-129: George Nevill,275.0,1730.0,,"C-129: George Nevill of Pr. William Co. 275 A. in Pr. William Co. adj. Col.
Page, Col. Carter, William Hackney, Mr. Debutts, Baldwin's line. 22 Mar. 1730.",False,True
GRAY_1_1344,C-130: Charles Taylor,180.0,1731.0,,"C-130: Charles Taylor of Pr. William Co. 180 A. in Pr. Wm. Co. on Broad Run of
Occoquon adj. Mr. Debutts, Col. Carter, E. side S. Run Mts. 29 Mar. 1731.",False,True
GRAY_1_1345,C-131: Catesby Cocke,338.0,1731.0,,"C-131: Catesby Cocke of Pr. William Co. Gent. 338 A. in Pr. William Co. on
Broad Run of Occoquon adj. Valentine Peyton, Thomas Dallas, land of Dawkins and
William Bean?, line of Arrington. 1 Apr. 1731. [May 24, 1736. Thomas Dallas
put in claim to this Deed. Patented & recorded in his name. Bk. E. fol. 15.]",False,True
GRAY_1_1347,C-133: Simon Connel,190.0,1731.0,,"C-133: Simon Connel of Pr. William Co. 190 A. in Pr. William Co. on N. Run of
Pohick adj. Connel's other land. 13 Apr. 1731.",False,True
GRAY_1_1349,C-135: James Robertson,338.0,1731.0,,"C-135: James Robertson of Pr. William Co. 338 A. in Pr. William Co. Brickin's
line, Gabriel Adams. (Unreadable). 20 Apr. 1731.",False,True
GRAY_1_1350,C-136: Gabriel Adams,338.0,1731.0,,"C-136: Gabriel Adams of Pr. William Co. 338 A. in Pr. William Co. adj. Parson
Brichin, James Robertson, land of Broadwater and Dorrel, on Lubber's Br. 20
Apr. 1731.",False,True
GRAY_1_1351,C-137: Catesby Cocke,182.0,1731.0,,"C-137: Catesby Cocke of Pr. William Co. Gent. 182 A. in Pr. William Co. on S.
Run of Pohick, adj. Nathaniel Shepperd. 21 Apr. 1731.",False,True
GRAY_1_1355,C-142: Valentine Peyton,130.0,1731.0,,"C-142: Valentine Peyton of Pr. William Co. 130 A. in Pr. William Co. adj. Col.
Mason by Occoquon R., on Gravelly Br. 12 May 1731.",False,True
GRAY_1_1356,C-143: Catesby Cocke,230.0,1731.0,,"C-143: Catesby Cocke of Pr. William Co. Gent. 230 A. in Pr. William Co. adj.
Capt. Simon Pearson, on Great Hunting Cr., Edward Embs, on Pimmits Run. 30 May
1731.",False,True
GRAY_1_1358,C-145: Edward Graham,790.0,1731.0,,"C-145: Edward Graham of Pr. William Co. 790 A. in Pr. William Co. on Bull Run
adj. Hon'ble Robert Cocke Esq. 15 May 1731.",False,True
GRAY_1_1360,C-147: Alexander Bell,1435.0,1731.0,,"C-147: Alexander Bell of Stafford Co. 1435 A. in Pr. William Co. on Broad Run
of Occoquon & Cedar Run adj. his own land, Waugh Darnell(Darnel), John MacGuire,
Samuel Skinker, John Blowers, Hudnall's land, Dr. Alexander Bell. 1 June 1731.",False,True
GRAY_1_1361,C-148: James Norris,209.0,1731.0,,"C-148: James Norris of Stafford Co. 209 A. in Pr. William Co. on Tuskorora Br.
among the Broken Hills, adj. Thomsa Owens, on Secklin's Br. 2 June 1731.",False,True
GRAY_1_1362,C-149: (blank),200.0,1731.0,,"C-149: (Blank) 200 A. in Pr. William Co. adj. John Warner near Foot of the Blew
Ridge, on Goose Cr. and Kittokton. 3 June 1731.",False,True
GRAY_1_1364,C-151: Charles Cornwall,131.0,1731.0,,"C-151: Charles Cornwall of Pr. William Co. 131 A. in Pr. William Co. near head
of N. Br. of Quanticot, adj. Charles Harris & Richard Davis, John Parker. 5
June 1731.",False,True
GRAY_1_1366,C-153: Bradley Garner,348.0,1731.0,,"C-153: Bradley Garner of Westmoreland Co. 348 A. in Pr. William Co. between
Thoroughfare Mt. & Broad Run of Occoquan adj. John Glasscock. 7 June 1731.",False,True
GRAY_1_1367,C-154: John Warner,792.0,1731.0,,"C-154: John Warner of Stafford Co. Surveyor 792 A. in Pr. William Co. adj.
Dennis Connyers, Thomas Savage (now Bryan OBannion) William MacBee, John Toward,
John Fischback, Samuel Nelmes. 8 June 1731.",False,True
GRAY_1_1368,C-155: John Blackley,630.0,1731.0,,"C-155: John Blackley of Pr. William Co. 630 A. in Pr. William Co. adj. S. Run
Mt., his own land, line of Mr. Debutts, John Flitter, on Wolf Trap Br. of Broad
Run. 9 June 1731.",False,True
GRAY_1_1369,C-156: John Toward,757.0,1731.0,,"C-156: John Toward of Stafford Co. 757 A. in Pr. William Co. on small Br. of
C-157: George Mariner of Northumberland Co. 157 A. in Pr. William Co. on Br. of
Cedar Run adj. Mr. Thomas Barber, Hudnall's land. 11 June 1731.",False,True
GRAY_1_1370,C-158: John Fischback,1028.0,1731.0,,"C-158: John Fischback of Pr. William Co. 1028 A. in Pr. William Co. on Broad
Run of Occoquon adj. John Toward, on Goose Cr. 12 June 1731.",False,True
GRAY_1_1371,C-159: James Carter,607.0,1731.0,,"C-159: James Carter of Stafford Co. 607 A. in Pr. William Co. above the Falls
of Potomack adj. his own land. 13 June 1731.",False,True
GRAY_1_1372,C-160: John Grymes,700.0,1731.0,,"C-160: John Grymes of Middlesex Co. Esq. 700 A. in Pr. William Co. adj. Mark
Harding, Alexander Clements, Daniel Feagens, John Windwright, Ralph Hughes, on
Elk Run. 13 June 1731.",False,True
GRAY_1_1373,C-161: Richard Buckner,411.0,1731.0,,"C-161: Richard Buckner of Caroline Co. Gent. 411 A. in Pr. William Co. adj.
William MacBee, Joshua Butler, Mark Harding, Joseph King, Mr. Falkner, Alexander
Clements, Daniel Feagen's now Mr. Crump's land. 14 June 1731.",False,True
GRAY_1_1374,C-162: Charles Burges,879.0,1731.0,,"C-162: Charles Burges of Lancaster Co. Gent. 13,879 A. in Pr. William Co. on
Goose Cr., near Crummy's Run, on Hunger Run. 15 June 1731.",False,True
GRAY_1_1375,C-163: Charles Burges,3230.0,1731.0,,"C-163: Charles Burges of Lancaster Co. Gent. 3230 A. in Pr. William Co. on
Coblers Mts., Br. of Rappahannock, Carter's Run, Blowers's line. 15 June 1731.",False,True
GRAY_1_1376,C-164: Charles Burges,3046.0,1731.0,,"C-164: Charles Burges of Lancaster Co. Gent. 3046 A. in Pr. William Co. on N.
Run of Rappahannock R. 15 June 1731.",False,True
GRAY_1_1377,C-165: James Macdonnel,600.0,1731.0,,"C-165: James MacDonnel of Pr. William Co. 600 A. in Pr. William Co. adj. Mr.
Barber's now Mr. Burges's land, Brs. of Kettle Run, William MacBee. 16 June
1731.",False,True
GRAY_1_1378,C-166: Charles Burges,439.0,1731.0,,"C-166: Charles Burges of Lancaster Co. Gent. 439 A. in Pr. William Co. adj.
James MacDonnel, on Kettle Run. 17 June 1731.",False,True
GRAY_1_1379,C-167: Charles Burges,1176.0,1731.0,,"C-167: Charles Burges of Lancaster Co. Gent. 1176 A. in Pr. William Co. on
Goose Cr., on N. Coblers Mt. 17 June 1731.",False,True
GRAY_1_1380,C-168: William Smith,223.0,1731.0,,"C-168: William Smith of Westmoreland Co. 223 A. in Pr. William Co. adj. Richard
Britt, on Cub Run, Robert Carter Jr. Esq., Mr. Landon Carter. 18 June 1731.
(Mar. 6, 1737 Capt. Willoughby Newton producing Original Deed signed by Col.
Carter late agent, which was obtained of Dr. Rich'd Chapman Clk. in Jan. last
past. Registered in name of Smith.)",False,True
GRAY_1_1381,C-169: George Sleator,548.0,1731.0,,"C-169: George Sleator of Pr. William Co. 548 A. in Pr. William Co. on Rocky
Cedar Run, adj. Maj. George Eskridge, William Lynton, Mr. Francis Awbrey. 27
June 1731.",False,True
GRAY_1_1382,C-170: George Sleator,217.0,1731.0,,"C-170: George Sleator of Pr. William Co. 217 A. in Pr. William Co. on Cub Run
adj. Richard Britt. 28 June 1731.",False,True
GRAY_1_1383,C-171: George Sleator,350.0,1731.0,,"C-171: George Sleator of Pr. William Co. 350 A. in Pr. William Co. adj. Thomas
Asbury, on Elk Lick Run. 28 June 1731.",False,True
GRAY_1_1384,C-172: Landon Carter,2693.0,1731.0,,"C-172: Landon Carter of Lancaster Co. Gent. 2693 A. in Pr. William Co. above
Goose Cr. on Seconnel's Br. adj. Jacob Binks, George Sleator, Mr. Francis
Awbrey, Valentine Holefield, Path from Sleaters to John Lasswell's, Jacob
Lasswell. 29 June 1731.",False,True
GRAY_1_1385,C-173: George Carter Son,2941.0,1731.0,,"C-173: George Carter son of Robert Carter Esq. of Lancaster Co. 2941 A. in Pr.
William Co. at Williams's Gap alias The Indian Thorowfare of Blue Ridge, adj.
William Williams, Williams's Br. of Goose Cr. -29 June 1731.",False,True
GRAY_1_1386,,,1731.0,,"William Co. at Ashby's Bent (upper thorrowfare) of Blew Ridge, Meeting House
Thoroughfair, upper Beaverdam Br., adj. Capt. Ball. 29 June 1731.",True,True
GRAY_1_1387,C-176: Landon Carter,895.0,1731.0,,"C-176: Landon Carter of Lancaster Co. Gent. 895 A. in Pr. William Co. on W.
side of Blue Ridge Mts. and Sherrando R. above Ashby's Bent Thoroughfare. 30
June 1731.",False,True
GRAY_1_1388,C-177: Landon Carter,5487.0,1731.0,,"C-177: Landon Carter of Lancaster Co. Gent. 5487 A. in Pr. William Co. on
Beaverdam Br. & Ashbys's Bent Br. of Goose Cr., adj. Mr. George Carter, Landon
Carter's other land. 30 June 1731.",False,True
GRAY_1_1389,C-178: Landon Carter,2157.0,1731.0,,"C-178: Landon Carter of Lancaster Co. Gent. 2157 A. in Pr. William Co. on Goose
Cr., adj. Path from Jacob Binks's to John Lasswell's, Isaac Lasswell, Valentine
Holifield, Carter's other land, on Seconnel's Br., Col. Lee, Beaverdam Br. of
Broad Run of Potomack, William Sturman. 30 June 1731.",False,True
GRAY_1_1390,C-179: Capt,7883.0,1731.0,,"C-179: Capt. James Ball of Lancaster Co. 7883 A. in Pr. William Co. on Ashby's
Bent Run adj. Mr. Landon Carter. 1 July 1731.",False,True
GRAY_1_1391,C-180: Francis Awbrey,4000.0,1731.0,,"C-180: Francis Awbrey of Pr. William Co. 4000 A. in Pr. William Co. on Brs. of
Kittoktan Cr., among the broken hills. 2 July 1731.",False,True
GRAY_1_1392,C-181: Joseph Dixson,322.0,1731.0,,"C-181: Joseph Dixson of Pr. William Co. 322 A. in Pr. William Co. on Brs. of
Limestone Run. 2 July 1731.",False,True
GRAY_1_1393,C-182: Edward Embs,296.0,1731.0,,"C-182: Edward Embs of Pr. William Co. 296 A. in Pr. William Co. on Secolin's
Br. of Goose Cr. 3 July 1731.",False,True
GRAY_1_1394,C-183: Catesby Cocke,240.0,1731.0,,"C-183: Catesby Cocke of Pr. William Co. Gent. 240 A. in Pr. William Co. on
Secolin's Br. of Goose Cr. 4 July 1731.",False,True
GRAY_1_1396,C-185: Francis Awbrey,423.0,1731.0,,"C-185: Francis Awbrey of Pr. William Co. 423 A. in Pr. William Co. on Brs. of
Goose Cr. adj. John Awbrey. 6 July 1731.",False,True
GRAY_1_1397,C-186: John Richardson,200.0,1731.0,,"C-186: John Richardson of Pr. William Co. 200 A. on Brs. of Goose Cr. in Pr.
William Co. on Tuskorora Run. 7 July 1731.",False,True
GRAY_1_1398,C-187: John Matthews,124.0,1731.0,,"C-187: John Matthews of Pr. William Co. 124 A. on Brs. of Goose Cr. in Pr.
William Co. adj. George Matthews, foot of Blue Ridge. 7 July 1731.",False,True
GRAY_1_1399,C-188: Robert Booth,600.0,1731.0,,"C-188: Robert Booth of Pr. William Co. 600 A. in Pr. William Co. on Potomack R.
& Dutchman's Cr. 7 July 1731.",False,True
GRAY_1_1400,C-189: Thomas Davis,250.0,1731.0,,"C-189: Thomas Davis of Pr. William Co. 250 A. in Pr. William Co. on Bull Run
adj. land of Arrington, Davis's own land, on Buckhall Br., George Reeves,
Buckhall's corner, Joshua Davis. 7 July 1731.",False,True
GRAY_1_1401,C-190: John Mercer,963.0,1731.0,,"C-190: John Mercer of Stafford Co. Gent. 963 A. in Pr. William Co. on Bull Run,
W. side of Bull Run Mts., on Goose Cr. 7 July 1731.",False,True
GRAY_1_1402,C-191: John Awbrey,247.0,1731.0,,"C-191: John Awbrey of Pr. William Co. 247 A. in Pr. William Co. on Goose Cr.,
at foot of Blue Ridge, adj. George Matthews. 8 July 1731.",False,True
GRAY_1_1408,C-198: Jacob Holtzclaw,362.0,1731.0,,"C-198: Jacob Holtzclaw of Pr. William Co. 362 A. in Pr. William Co. on Goose
Cr. and Broad Run Mts. adj. John Fischback. 9 July 1731.",False,True
GRAY_1_1409,C-199: John Warner,400.0,1731.0,,"C-199: John Warner of Stafford Co. Surveyor 400 A. in Pr. William Co. on Goose
Cr. opposite mouth of Tuskorora Br. adj. Col. Lee. 10 July 1731. (Plat: Adj.
Mr. Thomas Lee, Landon Carter, Plat of John Warner now William Fairfax Esq.)",False,True
GRAY_1_1410,C-200: Charles Taylor,100.0,1731.0,,"C-200: Charles Taylor of Pr. William Co. 100 A. in Pr. William Co. adj. Doctor
Bell, John Hudnall, Col. Barber. 11 July 1731.",False,True
GRAY_1_1411,C-201: Stephen Clayton,300.0,1730.0,,"C-201: Stephen Clayton of Stafford Co. (now Pr. William Co.) 4 Sept. 1730 set
forth that William Harwood of Stafford Co. died seized of land between Brs. of
Occoquon & Niapsco and by Will devised to his son Francis and if he died without
Hirs to his daus. Anne and Jane and to the survivor. Inquisition 11 Nov. 1730
by George Eskridge Gent. Deputy Eschr. and 12 Freeholders of Stafford Co. (now
Pr. Wm.) to wit: Jacob Gibson &c. Anne Haywood the surviving child died seized
of 300 A. by Deed from Thomas Gregg to William Harwood father of Anne and
another parcel by Deed from Thomas Wallace to Harwood. Land Escheats. Abraham
Farrow of Pr. William Co. set forth he has most equitable Right to land making
it appear that by Harwood's Will in case of Death of all the children without
heirs, land was devised to Harwood's bro. Robert Forster? living in Jamaica.
Farrow's father Abraham Farrow dec'd as Trustee appointed by said Will entered
land and made improvements, and after death of Anne did expect Robert Forster to
come but believing he would never come, upon his Death Bed advised his children
to escheat the land, & it was clandestinely anticipated therein by Stephen
Clayton before their Father's Funeral was over. Farrow had a Warrant to John
Warner to survey said land in behalf of himself and his bro. William Farrow.
Escheat Deed to Abraham Farrow & William Farrow both of Pr. William Co. 375 A.
in Pr. William Co. Adj. Col. John Tayloe, the Grand Patent. 11 July 1731.",False,True
GRAY_1_1412,C-202: Enoch Innis,960.0,1731.0,,"C-202: Enoch Innis of Richmond Co. 960 A. in Pr. William Co. on Bull Run Mt.,
on Great Br. of Broad Run of Occoquon. 12 July 1731.",False,True
GRAY_1_1413,C-203: Richard Farthing,307.0,1731.0,,"C-203: Richard Farthing of St. Mary's Co. Maryland 307 A. in Pr. William Co. on
Broad Run, adj. Andrew Russel. 13 July 1731.",False,True
GRAY_1_1414,C-204: Catesby Cocke,2200.0,1731.0,,"C-204: Catesby Cocke of Pr. William Co. Gent. 2200 A. in Pr. William Co. on
Broad Run of Potomack adj. Andrew Russel. 14 July 1731.",False,True
GRAY_1_1415,C-205: Edward Embs,450.0,1731.0,,"C-205: Edward Embs of Pr. William Co. 450 A. in Pr. William Co. adj. John
Parker, on Clark's Br. out of Potomack R. 15 July 1731.",False,True
GRAY_1_1416,C-206: Edward Embs,512.0,1731.0,,"C-206: Edward Embs, William Harle & John Harle of Pr. William Co. 512 A. in Pr.
William Co. adj. John Parker, on Mill Br., William Harrison. 15 July 1731.",False,True
GRAY_1_1417,C-208: Thomas Whitledge Jr,765.0,1731.0,,"C-208: Thomas Whitledge Jr. & Thomas Barton Jr. both of Pr. William Co. 765 A.
in Pr. William Co. on Kettle Run, adj. John Creel?. 27 July 1731.",False,True
GRAY_1_1419,C-210: Robert Carter Jr,800.0,1731.0,,"C-210: Robert Carter Jr. Esq. of Westmoreland Co. 800 A. in Pr. William Co. adj.
John Savage, near Falls of Potomack, Difficult Run, Scot's Run, John Trammell,
Robert Alexander. 29 July 1731.",False,True
